Thu 24 Nov 15:40:26 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.064072,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:40:31 GMT 2022,OK,true,true,true,-0.8,-50.310162,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-50.687748,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:40:36 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.159584,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:40:42 GMT 2022,OK,true,true,true,-0.8,-48.770557,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-50.875912,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:40:47 GMT 2022,OK,true,true,true,-0.8,-48.770557,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.064842,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:40:53 GMT 2022,OK,true,true,true,-0.8,-48.96064,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.065613,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:40:58 GMT 2022,OK,true,true,true,-0.8,-48.770557,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.158875,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:41:04 GMT 2022,OK,true,true,true,-0.8,-48.67551,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.065613,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:41:19 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.254196,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:41:24 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-50.969986,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:41:40 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.159584,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:41:46 GMT 2022,OK,true,true,true,-0.8,-48.770557,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-50.969986,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:42:01 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-50.969986,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:42:06 GMT 2022,OK,true,true,true,-0.8,-48.770557,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-50.969986,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:42:22 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-50.970829,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:42:27 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.348694,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:42:43 GMT 2022,OK,true,true,true,-0.8,-50.120518,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.161709,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:42:48 GMT 2022,OK,true,true,true,-0.8,-48.770557,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.159584,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:43:04 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.254196,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:43:09 GMT 2022,OK,true,true,true,-0.8,-48.865593,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.253544,false,false,0,0,false,false,0,0,false,false,0,0
Thu 24 Nov 15:43:24 GMT 2022,OK,true,true,true,-0.8,-48.770557,false,false,0,0,false,false,0,0,false,false,0,0,false,false,0,0,true,true,-0.8,-51.160297,false,false,0,0,false,false,0,0,false,false,0,0
